uID,roomNumber,name,licensePlates
20827332,E-748,Nguyen Van A 4673,29F-787.62
11026358,S-118,Nguyen Van A 4674,71J-747.68
51496516,J-412,Nguyen Van A 4675,36B-259.54
688992527,I-758,Nguyen Van A 4676,99V-408.38
633707163,N-315,Nguyen Van A 4677,75Z-812.69
562712965,W-225,Nguyen Van A 4678,17L-914.92
508422104,G-771,Nguyen Van A 4679,24Q-925.47
708918543,H-301,Nguyen Van A 4680,76S-767.78
567008178,T-272,Nguyen Van A 4681,52H-626.72
305717952,Z-369,Nguyen Van A 4682,70G-847.95
74247332,S-918,Nguyen Van A 4683,15U-148.33
244128864,J-455,Nguyen Van A 4684,86C-613.67
4569541,V-385,Nguyen Van A 4685,13K-966.45
938840887,Y-349,Nguyen Van A 4686,97S-215.29
395460410,R-841,Nguyen Van A 4687,39E-918.80
230061823,F-448,Nguyen Van A 4688,19Q-979.28
40130288,Z-920,Nguyen Van A 4689,72L-183.25
626253046,V-985,Nguyen Van A 4690,13V-524.81
994126203,Q-655,Nguyen Van A 4691,61W-772.28
239024426,Z-801,Nguyen Van A 4692,65B-887.80
901151809,A-246,Nguyen Van A 4693,73H-419.19
948369025,N-829,Nguyen Van A 4694,18D-384.46
805969556,T-117,Nguyen Van A 4695,33Q-771.94
177290065,M-886,Nguyen Van A 4696,99Q-560.41
428795300,O-281,Nguyen Van A 4697,85L-537.80
148644999,T-996,Nguyen Van A 4698,48D-843.48
612235376,D-407,Nguyen Van A 4699,29X-835.29
76904255,Y-733,Nguyen Van A 4700,25E-297.36
641304764,A-340,Nguyen Van A 4701,50X-447.39
165681645,T-415,Nguyen Van A 4702,64I-796.17
477125681,F-177,Nguyen Van A 4703,40O-570.10
462580332,L-433,Nguyen Van A 4704,50A-905.98
123197155,T-362,Nguyen Van A 4705,35I-767.26
941402735,T-952,Nguyen Van A 4706,84V-772.25
761176262,G-893,Nguyen Van A 4707,65M-696.43
638249372,F-794,Nguyen Van A 4708,94M-447.79
870473316,M-631,Nguyen Van A 4709,42Z-445.59
586500587,G-327,Nguyen Van A 4710,55Y-637.72
407434867,A-636,Nguyen Van A 4711,40X-409.79
404372752,D-911,Nguyen Van A 4712,71H-587.95
517596967,E-909,Nguyen Van A 4713,71X-585.37
879156952,L-718,Nguyen Van A 4714,97I-932.17
138541230,J-436,Nguyen Van A 4715,40U-295.89
146272023,R-765,Nguyen Van A 4716,17D-108.67
733146144,O-165,Nguyen Van A 4717,38U-220.61
595596282,C-808,Nguyen Van A 4718,16H-795.56
168046409,Y-790,Nguyen Van A 4719,40D-980.36
639949485,B-717,Nguyen Van A 4720,15S-269.10
297006132,G-701,Nguyen Van A 4721,92D-571.48
412293749,J-123,Nguyen Van A 4722,32Z-975.47
643613345,U-180,Nguyen Van A 4723,55S-530.22
344561738,D-840,Nguyen Van A 4724,16X-588.16
641183840,B-365,Nguyen Van A 4725,61Z-426.98
660642244,X-503,Nguyen Van A 4726,67K-542.90
453876018,U-871,Nguyen Van A 4727,14P-329.33
996001952,I-216,Nguyen Van A 4728,45S-519.20
932590748,I-595,Nguyen Van A 4729,90Z-658.55
60476231,U-294,Nguyen Van A 4730,92O-786.12
349768269,A-372,Nguyen Van A 4731,68R-118.68
865983107,J-981,Nguyen Van A 4732,52W-493.85
728166836,X-712,Nguyen Van A 4733,42N-638.50
235096254,F-372,Nguyen Van A 4734,68G-815.46
276403025,I-789,Nguyen Van A 4735,58A-865.68
865893409,N-686,Nguyen Van A 4736,18W-500.80
507431414,K-624,Nguyen Van A 4737,15K-480.47
797143802,I-734,Nguyen Van A 4738,48A-234.91
676384729,M-382,Nguyen Van A 4739,94H-796.41
12216541,K-525,Nguyen Van A 4740,74H-271.72
414719752,M-900,Nguyen Van A 4741,94Y-167.67
188795060,I-259,Nguyen Van A 4742,48Z-560.72
930766641,L-976,Nguyen Van A 4743,38M-494.24
855310018,Q-826,Nguyen Van A 4744,63J-531.13
240357110,P-833,Nguyen Van A 4745,84B-550.79
144949979,I-827,Nguyen Van A 4746,79Z-163.62
875061465,S-258,Nguyen Van A 4747,55H-438.49
769500520,Q-732,Nguyen Van A 4748,89B-823.78
598559662,V-107,Nguyen Van A 4749,46N-467.92
773423960,T-545,Nguyen Van A 4750,19L-227.38
344501442,Y-240,Nguyen Van A 4751,83P-457.69
638274681,Y-930,Nguyen Van A 4752,47Z-383.95
899392721,E-544,Nguyen Van A 4753,34Z-228.17
138474341,H-101,Nguyen Van A 4754,86Q-910.23
435705848,F-619,Nguyen Van A 4755,77A-246.62
336649352,E-536,Nguyen Van A 4756,29H-586.23
450075610,P-547,Nguyen Van A 4757,95H-614.92
151141342,X-725,Nguyen Van A 4758,82K-225.85
306469618,S-916,Nguyen Van A 4759,28R-882.81
233872140,I-681,Nguyen Van A 4760,84K-745.78
903448846,S-231,Nguyen Van A 4761,44K-332.60
652666897,V-870,Nguyen Van A 4762,40D-902.57
515511198,V-900,Nguyen Van A 4763,13B-365.32
355587231,B-323,Nguyen Van A 4764,57U-224.88
979406497,G-923,Nguyen Van A 4765,95M-216.65
5820241,Y-421,Nguyen Van A 4766,50M-414.60
553445088,H-215,Nguyen Van A 4767,22L-201.10
953574610,A-360,Nguyen Van A 4768,31Z-316.66
709403258,O-230,Nguyen Van A 4769,56H-365.32
59396414,G-740,Nguyen Van A 4770,68K-526.78
367527418,A-224,Nguyen Van A 4771,80O-433.37
432234576,B-617,Nguyen Van A 4772,27G-752.42
10455385,V-652,Nguyen Van A 4773,82S-923.48
500534131,S-449,Nguyen Van A 4774,30E-127.32
717223925,T-566,Nguyen Van A 4775,85D-485.82
848151501,Z-817,Nguyen Van A 4776,39X-571.12
947374980,H-506,Nguyen Van A 4777,48G-254.55
57349114,K-356,Nguyen Van A 4778,39K-900.31
288786343,I-699,Nguyen Van A 4779,98Z-977.79
960551439,L-184,Nguyen Van A 4780,60O-519.84
972216676,O-609,Nguyen Van A 4781,52F-897.68
126771770,H-892,Nguyen Van A 4782,60W-422.31
20594048,K-438,Nguyen Van A 4783,57A-682.89
839349318,Z-993,Nguyen Van A 4784,28W-702.14
613305332,V-553,Nguyen Van A 4785,61Z-107.95
850338399,P-467,Nguyen Van A 4786,19U-883.88
732443784,X-225,Nguyen Van A 4787,20G-232.46
855526409,A-291,Nguyen Van A 4788,16J-875.90
497024332,I-550,Nguyen Van A 4789,80A-136.38
366153874,J-824,Nguyen Van A 4790,77M-862.57
886797585,C-282,Nguyen Van A 4791,10N-724.99
756691493,C-266,Nguyen Van A 4792,87A-406.51
848018447,E-705,Nguyen Van A 4793,48Q-307.94
604576980,P-521,Nguyen Van A 4794,31P-627.32
245605452,P-714,Nguyen Van A 4795,24D-549.16
445575401,Z-298,Nguyen Van A 4796,69X-225.24
811423836,A-442,Nguyen Van A 4797,12E-299.91
835198689,U-381,Nguyen Van A 4798,93C-649.10
805098216,B-360,Nguyen Van A 4799,55N-267.79
816035707,I-189,Nguyen Van A 4800,15H-940.94
340667873,D-858,Nguyen Van A 4801,69Z-282.52
467773448,Z-440,Nguyen Van A 4802,62B-715.87
67511744,G-199,Nguyen Van A 4803,63C-729.65
894640464,H-309,Nguyen Van A 4804,40U-679.83
543820280,K-391,Nguyen Van A 4805,20A-172.24
316773947,Z-614,Nguyen Van A 4806,53Y-693.60
168141771,N-448,Nguyen Van A 4807,41X-351.88
350973283,B-168,Nguyen Van A 4808,93K-872.74
958699944,H-948,Nguyen Van A 4809,54T-944.28
877698521,A-671,Nguyen Van A 4810,90X-370.29
969817626,R-605,Nguyen Van A 4811,76H-524.14
30968016,A-927,Nguyen Van A 4812,98Q-692.76
174136021,D-289,Nguyen Van A 4813,57B-493.80
621373058,U-730,Nguyen Van A 4814,48F-304.87
356708842,W-600,Nguyen Van A 4815,33O-110.81
788154034,U-563,Nguyen Van A 4816,89T-480.89
304762401,U-403,Nguyen Van A 4817,86K-388.22
767989239,R-577,Nguyen Van A 4818,12K-242.93
858205793,I-185,Nguyen Van A 4819,66S-847.86
478064934,S-554,Nguyen Van A 4820,67X-980.81
883297825,M-910,Nguyen Van A 4821,48P-908.34
748368287,B-242,Nguyen Van A 4822,66F-293.90
678278223,H-153,Nguyen Van A 4823,67D-201.34
779217960,K-248,Nguyen Van A 4824,51O-517.81
703824011,M-919,Nguyen Van A 4825,62U-907.70
565091898,G-714,Nguyen Van A 4826,98H-473.96
383133598,Q-151,Nguyen Van A 4827,12F-109.75
48770941,D-373,Nguyen Van A 4828,88S-262.42
969558121,X-287,Nguyen Van A 4829,58D-831.39
57404715,E-315,Nguyen Van A 4830,49Z-712.20
958667669,R-397,Nguyen Van A 4831,53N-110.84
795624242,Y-687,Nguyen Van A 4832,41A-589.69
934678911,A-980,Nguyen Van A 4833,99N-532.33
672662677,G-167,Nguyen Van A 4834,31Y-725.42
9789343,D-549,Nguyen Van A 4835,63I-283.67
368450737,D-121,Nguyen Van A 4836,27C-950.90
19280360,G-370,Nguyen Van A 4837,77I-958.69
544355546,X-898,Nguyen Van A 4838,11N-619.44
128984777,G-907,Nguyen Van A 4839,71D-453.78
669230307,X-818,Nguyen Van A 4840,35H-356.67
919517474,O-588,Nguyen Van A 4841,97T-676.34
809250961,Q-738,Nguyen Van A 4842,19N-121.22
786789551,K-874,Nguyen Van A 4843,66T-328.80
848175350,T-279,Nguyen Van A 4844,38K-997.45
88381293,T-509,Nguyen Van A 4845,94Z-908.63
869946888,A-422,Nguyen Van A 4846,71O-887.80
679420366,W-820,Nguyen Van A 4847,92K-540.22
792195903,B-631,Nguyen Van A 4848,12C-265.89
194257025,I-653,Nguyen Van A 4849,47P-599.84
139834909,W-705,Nguyen Van A 4850,45A-826.69
826457598,U-556,Nguyen Van A 4851,23P-369.91
74222817,U-680,Nguyen Van A 4852,53Q-549.16
934940903,H-511,Nguyen Van A 4853,26H-224.46
853399579,V-189,Nguyen Van A 4854,70L-929.32
764010701,L-942,Nguyen Van A 4855,13C-747.39
194736751,O-944,Nguyen Van A 4856,64Y-140.67
984772362,E-159,Nguyen Van A 4857,87R-823.60
761082723,D-598,Nguyen Van A 4858,22C-118.22
307988755,Q-674,Nguyen Van A 4859,17Q-444.62
479536711,S-370,Nguyen Van A 4860,34N-852.53
767877001,J-392,Nguyen Van A 4861,41X-661.95
70726570,F-258,Nguyen Van A 4862,68Q-386.54
117736799,B-917,Nguyen Van A 4863,69A-402.42
18720907,Z-207,Nguyen Van A 4864,95D-137.18
878098487,O-455,Nguyen Van A 4865,41Y-773.49
13152048,O-139,Nguyen Van A 4866,15I-576.65
894671759,M-613,Nguyen Van A 4867,76E-292.20
569859556,S-305,Nguyen Van A 4868,52K-407.51
184958936,O-227,Nguyen Van A 4869,24H-191.36
882946864,S-417,Nguyen Van A 4870,79P-266.97
305634502,K-148,Nguyen Van A 4871,34H-683.45
222145829,N-833,Nguyen Van A 4872,68V-403.89
918271957,K-323,Nguyen Van A 4873,86R-401.54
985592767,T-925,Nguyen Van A 4874,77U-445.87
45586471,M-673,Nguyen Van A 4875,23Z-988.21
586379555,F-613,Nguyen Van A 4876,54L-810.66
5892439,X-534,Nguyen Van A 4877,69L-946.14
961154635,M-162,Nguyen Van A 4878,58G-518.70
530326428,N-421,Nguyen Van A 4879,20N-368.88
435696084,L-609,Nguyen Van A 4880,83J-774.19
327086857,D-763,Nguyen Van A 4881,73L-941.88
587893703,H-948,Nguyen Van A 4882,39Q-650.73
965932521,B-489,Nguyen Van A 4883,27X-938.25
256666004,F-611,Nguyen Van A 4884,65Q-658.33
265078224,B-623,Nguyen Van A 4885,42J-979.74
544844150,U-890,Nguyen Van A 4886,53I-215.98
564092847,B-309,Nguyen Van A 4887,93A-255.50
234034132,Y-667,Nguyen Van A 4888,75K-839.33
974557621,V-681,Nguyen Van A 4889,57Y-725.18
860724102,M-308,Nguyen Van A 4890,42P-305.65
825192150,O-739,Nguyen Van A 4891,11P-571.91
50717028,S-765,Nguyen Van A 4892,13T-489.37
26393360,T-246,Nguyen Van A 4893,45D-440.73
430000049,E-136,Nguyen Van A 4894,84B-603.21
642514491,A-581,Nguyen Van A 4895,38W-485.60
128894370,A-547,Nguyen Van A 4896,64D-836.26
434160943,Z-244,Nguyen Van A 4897,70E-973.54
991578074,L-851,Nguyen Van A 4898,11Q-741.71
363393951,D-948,Nguyen Van A 4899,54O-862.64
97426472,X-586,Nguyen Van A 4900,83C-330.33
688882472,S-359,Nguyen Van A 4901,73O-564.64
690705427,L-736,Nguyen Van A 4902,67S-421.91
99843027,K-433,Nguyen Van A 4903,31K-147.83
901743577,Y-614,Nguyen Van A 4904,64M-278.30
665086338,L-904,Nguyen Van A 4905,46E-212.23
601373829,Y-868,Nguyen Van A 4906,97O-702.77
825312443,B-738,Nguyen Van A 4907,26I-542.48
959533856,C-236,Nguyen Van A 4908,38T-644.41
971032175,Q-607,Nguyen Van A 4909,63Q-161.38
154240481,D-392,Nguyen Van A 4910,48M-479.29
952691535,I-556,Nguyen Van A 4911,10O-450.99
236255219,B-616,Nguyen Van A 4912,17Z-558.98
79291223,R-734,Nguyen Van A 4913,58M-936.71
747640552,A-268,Nguyen Van A 4914,34V-430.59
2315857,B-802,Nguyen Van A 4915,33P-323.93
674120235,K-331,Nguyen Van A 4916,79O-778.34
61271810,I-754,Nguyen Van A 4917,43Y-526.16
19144835,Q-952,Nguyen Van A 4918,40W-174.89
220258061,I-842,Nguyen Van A 4919,84J-557.70
570379831,A-988,Nguyen Van A 4920,21T-893.70
865442171,K-817,Nguyen Van A 4921,28E-549.26
241202194,T-316,Nguyen Van A 4922,60B-223.43
137577482,U-481,Nguyen Van A 4923,99M-109.18
199793610,H-257,Nguyen Van A 4924,45E-589.71
408143809,S-425,Nguyen Van A 4925,64T-656.15
520501791,A-646,Nguyen Van A 4926,68Y-645.69
758139221,Q-916,Nguyen Van A 4927,50T-778.58
466983378,Z-452,Nguyen Van A 4928,87H-490.75
113927916,S-202,Nguyen Van A 4929,75I-670.12
647227555,J-698,Nguyen Van A 4930,31D-829.19
777575915,H-950,Nguyen Van A 4931,17F-969.69
708792566,I-831,Nguyen Van A 4932,19S-553.57
619140682,U-354,Nguyen Van A 4933,15U-603.70
813965643,E-965,Nguyen Van A 4934,38L-534.60
820265018,F-499,Nguyen Van A 4935,95Y-476.57
764422651,P-504,Nguyen Van A 4936,33M-229.30
285286880,J-959,Nguyen Van A 4937,21B-911.48
184044129,H-361,Nguyen Van A 4938,69C-809.76
172757527,D-818,Nguyen Van A 4939,61J-640.82
954006535,G-814,Nguyen Van A 4940,45F-130.45
88816884,P-281,Nguyen Van A 4941,76L-905.46
941893758,P-465,Nguyen Van A 4942,29B-795.94
493365366,K-704,Nguyen Van A 4943,81N-774.30
612946853,V-240,Nguyen Van A 4944,40R-320.26
806634968,X-922,Nguyen Van A 4945,64D-702.98
814797001,O-977,Nguyen Van A 4946,36U-393.11
94351575,C-876,Nguyen Van A 4947,21L-493.60
773436273,X-149,Nguyen Van A 4948,42C-861.25
204242158,Z-444,Nguyen Van A 4949,51M-634.38
656305189,N-989,Nguyen Van A 4950,90Z-900.93
394132871,L-581,Nguyen Van A 4951,34L-444.73
473999240,U-656,Nguyen Van A 4952,88R-966.29
706869333,T-378,Nguyen Van A 4953,56I-426.92
453310442,G-211,Nguyen Van A 4954,54L-524.58
83875923,I-291,Nguyen Van A 4955,63J-797.14
677258798,Q-882,Nguyen Van A 4956,96Z-972.41
224565901,L-395,Nguyen Van A 4957,46C-985.45
565345707,B-848,Nguyen Van A 4958,40H-594.93
177308082,S-648,Nguyen Van A 4959,24V-134.86
576769293,E-194,Nguyen Van A 4960,25P-142.83
578692258,C-871,Nguyen Van A 4961,41Z-567.39
368268510,A-386,Nguyen Van A 4962,54B-428.79
598079583,Q-611,Nguyen Van A 4963,54V-414.84
248541629,N-241,Nguyen Van A 4964,13O-398.33
815499759,J-786,Nguyen Van A 4965,11N-829.60
977651390,U-939,Nguyen Van A 4966,41G-888.15
294896841,H-696,Nguyen Van A 4967,78X-321.83
512010354,K-639,Nguyen Van A 4968,99L-815.92
610822957,K-547,Nguyen Van A 4969,69C-221.29
348326286,T-334,Nguyen Van A 4970,74M-382.45
368650766,X-180,Nguyen Van A 4971,48T-585.63
37957326,E-823,Nguyen Van A 4972,81Y-207.63
537568337,S-182,Nguyen Van A 4973,59Z-841.61
463134143,N-535,Nguyen Van A 4974,80S-637.35
813573366,N-402,Nguyen Van A 4975,94D-987.37
451151179,Z-572,Nguyen Van A 4976,75L-111.23
695506779,D-485,Nguyen Van A 4977,92R-981.95
759948764,Q-377,Nguyen Van A 4978,24I-309.41
568928728,R-735,Nguyen Van A 4979,26R-191.17
723168811,U-140,Nguyen Van A 4980,83X-540.10
321590482,H-752,Nguyen Van A 4981,64T-776.76
698384820,C-176,Nguyen Van A 4982,34D-826.61
545162693,R-215,Nguyen Van A 4983,26S-396.83
697605819,Z-358,Nguyen Van A 4984,54U-812.59
938861259,G-146,Nguyen Van A 4985,22U-849.74
246006295,A-258,Nguyen Van A 4986,37L-741.46
480392119,A-766,Nguyen Van A 4987,50L-291.87
663503309,V-104,Nguyen Van A 4988,25P-337.80
645635592,H-550,Nguyen Van A 4989,86A-828.45
844444591,O-973,Nguyen Van A 4990,44S-256.59
596260922,D-704,Nguyen Van A 4991,73V-996.11
405432513,P-562,Nguyen Van A 4992,17Z-487.41
849957735,I-965,Nguyen Van A 4993,62Q-990.90
450357172,U-232,Nguyen Van A 4994,15I-302.32
795711187,Q-368,Nguyen Van A 4995,26J-992.80
23551265,Y-186,Nguyen Van A 4996,86Y-398.51
761093475,W-581,Nguyen Van A 4997,23Q-453.61
171851388,I-963,Nguyen Van A 4998,41E-499.92
643277494,L-342,Nguyen Van A 4999,84U-292.18
929873411,B-805,Nguyen Van A 5000,42M-539.81
713852948,G-759,Nguyen Van A 5001,94Y-334.75
466258009,S-297,Nguyen Van A 5002,73S-309.40
664847505,J-431,Nguyen Van A 5003,11D-450.11
135148460,Z-495,Nguyen Van A 5004,63M-174.26
613965710,H-170,Nguyen Van A 5005,98D-842.59
536380025,B-579,Nguyen Van A 5006,86T-472.58
305216263,Y-806,Nguyen Van A 5007,23P-400.69
110984687,M-226,Nguyen Van A 5008,10G-102.50
607096109,A-893,Nguyen Van A 5009,94R-464.59
842734852,W-611,Nguyen Van A 5010,38I-232.60
288918244,V-971,Nguyen Van A 5011,57A-413.75
766839103,F-480,Nguyen Van A 5012,97Z-415.86
763490254,Z-104,Nguyen Van A 5013,31C-605.48
465344411,E-852,Nguyen Van A 5014,73B-327.96
336747678,K-211,Nguyen Van A 5015,34C-667.16
425397900,I-927,Nguyen Van A 5016,82O-496.68
97883087,B-509,Nguyen Van A 5017,62B-120.15
365441248,K-846,Nguyen Van A 5018,33O-471.76
6060807,U-879,Nguyen Van A 5019,47I-245.94
700976404,K-928,Nguyen Van A 5020,11O-648.78
381374008,N-276,Nguyen Van A 5021,12P-870.52
985192711,X-362,Nguyen Van A 5022,36A-368.79
549729183,O-913,Nguyen Van A 5023,22O-998.72
830425757,C-104,Nguyen Van A 5024,25H-682.83
454677118,T-564,Nguyen Van A 5025,28S-166.80
341276912,C-836,Nguyen Van A 5026,23U-900.19
580077924,R-894,Nguyen Van A 5027,69C-436.48
17786301,K-634,Nguyen Van A 5028,67X-126.19
924006588,Q-985,Nguyen Van A 5029,23Y-512.80
524088803,X-111,Nguyen Van A 5030,11X-526.44
441740399,N-308,Nguyen Van A 5031,93K-325.72
411886941,R-390,Nguyen Van A 5032,97C-452.98
914501019,I-704,Nguyen Van A 5033,50L-466.74
663425492,A-866,Nguyen Van A 5034,95Q-175.61
701008073,H-294,Nguyen Van A 5035,99N-329.54
189713439,K-510,Nguyen Van A 5036,91G-202.11
391457314,V-339,Nguyen Van A 5037,82S-938.51
226343793,Z-157,Nguyen Van A 5038,74G-256.27
274348356,T-861,Nguyen Van A 5039,21H-222.77
299555534,U-639,Nguyen Van A 5040,22K-195.50
51244767,H-169,Nguyen Van A 5041,68I-442.45
264606995,J-615,Nguyen Van A 5042,75N-112.81
939388414,U-461,Nguyen Van A 5043,96Y-677.23
904588783,H-594,Nguyen Van A 5044,75F-102.19
518761763,R-645,Nguyen Van A 5045,70C-606.36
487131353,J-545,Nguyen Van A 5046,26H-468.99
844990030,R-629,Nguyen Van A 5047,90R-610.56
988021407,C-694,Nguyen Van A 5048,18Q-271.20
973016596,V-164,Nguyen Van A 5049,36S-416.83
736037713,Q-316,Nguyen Van A 5050,35G-992.58
191637041,E-158,Nguyen Van A 5051,98I-977.62
719683871,D-304,Nguyen Van A 5052,17Z-316.51
191380855,I-365,Nguyen Van A 5053,65D-500.83
627763672,W-743,Nguyen Van A 5054,89S-476.23
847779189,U-902,Nguyen Van A 5055,46T-655.41
466370439,V-388,Nguyen Van A 5056,37F-472.61
674061216,A-971,Nguyen Van A 5057,19Y-860.86
684444061,J-543,Nguyen Van A 5058,11Q-909.82
363437245,D-680,Nguyen Van A 5059,22A-680.61
424570607,K-601,Nguyen Van A 5060,33G-558.27
204652988,L-131,Nguyen Van A 5061,71D-409.75
369629282,S-330,Nguyen Van A 5062,88P-136.42
186095705,X-497,Nguyen Van A 5063,12B-609.37
692133231,P-948,Nguyen Van A 5064,96U-104.64
506412544,M-850,Nguyen Van A 5065,88I-509.30
723850459,V-811,Nguyen Van A 5066,48E-768.78
703826072,H-724,Nguyen Van A 5067,49Q-237.52
138912346,W-294,Nguyen Van A 5068,48M-950.22
824426586,D-570,Nguyen Van A 5069,18C-241.81
724940404,F-587,Nguyen Van A 5070,30U-444.71
362343560,X-376,Nguyen Van A 5071,55L-526.51
262686883,U-688,Nguyen Van A 5072,28M-960.71
812366893,I-820,Nguyen Van A 5073,93E-762.46
504145810,A-759,Nguyen Van A 5074,29O-801.95
552585471,U-841,Nguyen Van A 5075,88W-581.91
839634407,P-713,Nguyen Van A 5076,49P-908.14
882495235,M-586,Nguyen Van A 5077,95M-808.90
854773366,A-324,Nguyen Van A 5078,57D-680.49
84364795,O-583,Nguyen Van A 5079,87C-439.62
355195841,W-842,Nguyen Van A 5080,13W-313.64
762497908,P-656,Nguyen Van A 5081,92G-863.85
647556400,I-191,Nguyen Van A 5082,69Q-645.85
779961501,O-486,Nguyen Van A 5083,81O-573.20
217348231,Q-919,Nguyen Van A 5084,53I-395.77
853204063,B-145,Nguyen Van A 5085,16X-908.94
565992155,H-218,Nguyen Van A 5086,90Z-865.72
884838358,O-616,Nguyen Van A 5087,91P-647.36
472534329,S-435,Nguyen Van A 5088,23N-542.35
314668936,P-148,Nguyen Van A 5089,35X-260.63
37734448,V-561,Nguyen Van A 5090,19Q-718.76
130145561,Y-474,Nguyen Van A 5091,31C-939.61
879463930,O-817,Nguyen Van A 5092,48L-523.45
348067101,W-301,Nguyen Van A 5093,41P-868.80
82929160,E-851,Nguyen Van A 5094,20L-903.59
9454524,F-862,Nguyen Van A 5095,46Z-485.38
596122143,C-973,Nguyen Van A 5096,81I-959.97
317084237,D-185,Nguyen Van A 5097,97S-829.36
379168485,W-368,Nguyen Van A 5098,81K-144.60
773896425,E-482,Nguyen Van A 5099,25J-472.50
633723058,G-703,Nguyen Van A 5100,79U-496.46
815450288,D-883,Nguyen Van A 5101,56F-762.19
324173061,L-597,Nguyen Van A 5102,98A-506.42
150684267,T-242,Nguyen Van A 5103,51D-410.33
676528327,I-280,Nguyen Van A 5104,52O-685.27
332371146,V-170,Nguyen Van A 5105,11P-770.71
72841462,K-206,Nguyen Van A 5106,78F-808.40
492314557,U-705,Nguyen Van A 5107,12C-813.67
256372943,X-703,Nguyen Van A 5108,81L-950.12
303836184,F-132,Nguyen Van A 5109,82U-768.81
752385844,F-441,Nguyen Van A 5110,21W-224.19
895033352,J-150,Nguyen Van A 5111,67M-849.65
624680908,R-501,Nguyen Van A 5112,67U-339.75
718031388,V-342,Nguyen Van A 5113,23E-207.90
147618759,V-896,Nguyen Van A 5114,94P-724.24
240731517,F-869,Nguyen Van A 5115,47N-988.24
625189460,C-773,Nguyen Van A 5116,86N-801.31
771620218,N-371,Nguyen Van A 5117,17Z-448.53
313074977,C-229,Nguyen Van A 5118,29J-230.74
67002587,W-370,Nguyen Van A 5119,31Y-130.24
393891836,V-678,Nguyen Van A 5120,97O-141.94
473215631,U-117,Nguyen Van A 5121,81I-371.62
789796903,T-603,Nguyen Van A 5122,47M-596.99
288034369,Z-210,Nguyen Van A 5123,83V-656.44
14785226,N-124,Nguyen Van A 5124,73Z-299.84
11237493,P-459,Nguyen Van A 5125,92R-779.13
633696121,A-251,Nguyen Van A 5126,34V-452.89
673477236,Z-760,Nguyen Van A 5127,19X-884.69
765524459,U-661,Nguyen Van A 5128,51G-508.86
804926868,L-644,Nguyen Van A 5129,16I-707.95
562676977,M-388,Nguyen Van A 5130,26L-377.23
797146896,G-272,Nguyen Van A 5131,73B-985.15
12644245,Y-354,Nguyen Van A 5132,47L-389.69
964946613,V-761,Nguyen Van A 5133,94Q-783.64
37221490,X-695,Nguyen Van A 5134,85R-156.13
733925199,S-334,Nguyen Van A 5135,33I-696.82
902438931,J-954,Nguyen Van A 5136,69C-594.14
722618041,U-327,Nguyen Van A 5137,92Y-452.23
502632299,S-354,Nguyen Van A 5138,48H-554.79
226705576,M-826,Nguyen Van A 5139,81U-338.60
402095245,F-475,Nguyen Van A 5140,95O-900.47
897371286,X-982,Nguyen Van A 5141,74W-641.21
531583061,R-456,Nguyen Van A 5142,80N-698.26
385176755,L-710,Nguyen Van A 5143,58H-743.63
638823933,D-980,Nguyen Van A 5144,50U-321.26
703765997,F-380,Nguyen Van A 5145,84M-323.32
925726918,H-855,Nguyen Van A 5146,89X-560.66
196270739,H-827,Nguyen Van A 5147,62Z-347.39
470846346,I-343,Nguyen Van A 5148,35M-510.79
708132333,J-135,Nguyen Van A 5149,27H-770.84
301696194,I-571,Nguyen Van A 5150,94R-998.71
349672629,D-871,Nguyen Van A 5151,42T-260.81
272724252,D-512,Nguyen Van A 5152,31U-807.47
28557039,I-162,Nguyen Van A 5153,93G-918.77
812586841,A-712,Nguyen Van A 5154,87D-618.56
905068764,A-714,Nguyen Van A 5155,37V-619.78
786442607,V-790,Nguyen Van A 5156,16B-298.73
840433219,M-773,Nguyen Van A 5157,76X-969.62
83846211,C-169,Nguyen Van A 5158,35D-688.65
203201716,J-644,Nguyen Van A 5159,79V-529.75
978294413,G-377,Nguyen Van A 5160,44I-296.17
781858884,S-111,Nguyen Van A 5161,28Y-320.12
132643553,D-990,Nguyen Van A 5162,69P-838.76
